"periodo","estu_tipodocumento","estu_consecutivo","cole_area_ubicacion","cole_bilingue","cole_calendario","cole_caracter","cole_cod_dane_establecimiento","cole_cod_dane_sede","cole_cod_depto_ubicacion","cole_cod_mcpio_ubicacion","cole_codigo_icfes","cole_depto_ubicacion","cole_genero","cole_jornada","cole_mcpio_ubicacion","cole_naturaleza","cole_nombre_establecimiento","cole_nombre_sede","cole_sede_principal","estu_cod_depto_presentacion","estu_cod_mcpio_presentacion","estu_cod_reside_depto","estu_cod_reside_mcpio","estu_depto_presentacion","estu_depto_reside","estu_estadoinvestigacion","estu_estudiante","estu_fechanacimiento","estu_genero","estu_mcpio_presentacion","estu_mcpio_reside","estu_nacionalidad","estu_pais_reside","estu_privado_libertad","fami_cuartoshogar","fami_educacionmadre","fami_educacionpadre","fami_estratovivienda","fami_personashogar","fami_tieneautomovil","fami_tienecomputador","fami_tieneinternet","fami_tienelavadora","desemp_ingles","punt_ingles","punt_matematicas","punt_sociales_ciudadanas","punt_c_naturales","punt_lectura_critica","punt_global"
"20102","TI","SB11201020438396","RURAL","N","A","TÉCNICO","219698000629","219698000629","19","19698","100347","CAUCA","MIXTO","COMPLETA","SANTANDER DE QUILICHAO","OFICIAL","INSTITUCION EDUCATIVA AGROPECUARIA LAS AVES","INSTITUTO TECNICO AGROPECUARIO COMUNITARIO EL AGUILA","S","19","19698","19","19698","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","11/12/1993","F","SANTANDER DE QUILICHAO","SANTANDER DE QUILICHAO","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","No sabe","Estrato 1","Dos","No","No","No","No","A-","48.42","53.37","","","",""
"20142","TI","SB11201420585601","URBANO","N","A","ACADÉMICO","319573000747","319573000747","19","19573","088781","CAUCA","MIXTO","SABATINA","PUERTO TEJADA","NO OFICIAL","GIMNACIO CAUCANO DE BACHILLERATO ACADEMICO GICABA","GIMNACIO CAUCANO DE BACHILLERATO ACADEMICO GICABA","S","19","19573","19","19573","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","14/08/1999","F","PUERTO TEJADA","PUERTO TEJADA","COLOMBIA","COLOMBIA","N","Dos","No sabe","No sabe","Estrato 3","Tres","No","Si","Si","Si","A2","60","50","54","53","63","277"
"20172","TI","SB11201720418223","URBANO","N","A","ACADÉMICO","119450000024","119450000024","19","19450","007344","CAUCA","MIXTO","MAÑANA","MERCADERES","OFICIAL","INSTITUCIÓN EDUCATIVA JUAN XXIII","JUAN XXIII (sede principal)","S","19","19450","19","19450","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","25/05/2001","F","MERCADERES","MERCADERES","COLOMBIA","COLOMBIA","N","Dos","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Estrato 1","3 a 4","No","No","No","No","A-","47","40","44","45","47","221"
"20102","TI","SB11201020522464","URBANO","","A","ACADÉMICO","519807000007","519807000007","19","19807","147991","CAUCA","MIXTO","SABATINA","TIMBÍO","NO OFICIAL","FUNDACION GIMNASIO MODERNO DEL CAUCA - SEDE ADMINISTRATIVA","FUNDACION GIMNASIO MODERNO DEL CAUCA - SEDE ADMINISTRATIVA - SEDE PRINCIPAL","S","19","19001","19","19807","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","05/04/1994","F","POPAYÁN","TIMBÍO","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","Primaria incompleta","Estrato 1","Cinco","No","No","No","No","A-","48.42","45.38","","","",""
"20162","CC","SB11201620455980","RURAL","","A","TÉCNICO","219473000590","219473000590","19","19473","155929","CAUCA","MIXTO","MAÑANA","MORALES","OFICIAL","INSTITUCION EDUCATIVA INDIGENA CHIMBORAZO","CENTRO DOCENTE CHIMBORAZO","S","19","19548","19","19473","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","15/04/1997","M","PIENDAMÓ - TUNÍA","MORALES","COLOMBIA","COLOMBIA","N","Cinco","Primaria incompleta","Primaria incompleta","Estrato 1","Ocho","No","No","No","No","A1","48","36","39","48","42","209"
"20132","TI","SB11201320084604","URBANO","N","A","TÉCNICO","219585000410","219585000410","19","19585","103010","CAUCA","MIXTO","MAÑANA","PURACÉ","OFICIAL","I.E. COLONIA ESCOLAR COCONUCO","I.E. COLONIA ESCOLAR DE COCONUCO - SEDE PRINCIPAL","S","19","19001","19","19585","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","23/09/1997","M","POPAYÁN","PURACÉ","COLOMBIA","COLOMBIA","N","Dos","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","Estrato 1","Cuatro","Si","Si","Si","No","A-","40","41","","","",""
"20142","TI","SB11201420584227","URBANO","N","A","ACADÉMICO","119001003990","119001003990","19","19001","120774","CAUCA","MIXTO","TARDE","POPAYAN","OFICIAL","INSTITUCION EDUCATIVA RAFAEL POMBO","SEDE RAFAEL POMBO","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","14/10/1997","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Técnica o tecnológica completa","Secundaria (Bachillerato) completa","Estrato 1","Cuatro","No","Si","No","Si","A-","48","55","61","47","52","267"
"20172","TI","SB11201720013134","URBANO","N","A","ACADÉMICO","119001004023","119001002039","19","19001","146670","CAUCA","MIXTO","TARDE","POPAYAN","OFICIAL","INSTITUCION EDUCATIVA JOHN F. KENNEDY","SEDE JOHN F KENNEDY","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","04/01/2001","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Secundaria (Bachillerato) completa","Primaria completa","Estrato 2","5 a 6","No","No","No","Si","A1","51","41","55","52","58","257"
"20112","CC","SB11201120071550","RURAL","N","A","TÉCNICO","241396000455","241396000455","41","41396","028118","HUILA","MIXTO","COMPLETA","LA PLATA","OFICIAL","INSTITUCION EDUCATIVA TECNICO AGRICOLA","TECNICO AGRICOLA","S","41","41396","19","19001","HUILA","CAUCA","PUBLICAR","ESTUDIANTE","05/11/1992","M","LA PLATA","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","","","Estrato 2","","","","","","A-","39","69","","","",""
"20172","TI","SB11201720016173","RURAL","N","A","TÉCNICO/ACADÉMICO","276364000940","276364000940","76","76364","066167","VALLE","MIXTO","MAÑANA","JAMUNDI","OFICIAL","INSTITUCION EDUCATIVA JOSE MARIA CORDOBA","JOSE MARIA CORDOBA","S","76","76364","19","19110","VALLE","CAUCA","PUBLICAR","ESTUDIANTE","29/05/1999","F","JAMUNDÍ","BUENOS AIRES","COLOMBIA","COLOMBIA","N","Cuatro","","","","7 a 8","No","No","","No","A-","36","53","45","47","50","239"
"20101","TI","SB11201010106201","URBANO","N","B","ACADÉMICO","319001000370","319001000370","19","19001","007070","CAUCA","MIXTO","MAÑANA","POPAYÁN","NO OFICIAL","REAL COL SAN FRANCISCO DE ASIS","REAL COL SAN FRANCISCO DE ASIS","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","21/11/1993","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Postgrado","Técnica o tecnológica incompleta","Estrato 3","Cuatro","No","Si","No","Si","A2","54.64","52.17","","","",""
"20112","TI","SB11201120427707","URBANO","N","A","TÉCNICO","119212000032","119212000032","19","19212","046524","CAUCA","MIXTO","COMPLETA","CORINTO","OFICIAL","I.E. NUCLEO TÉCNICO AGROPECUARIO","NUCLEO TECNICO (sede principal)","S","19","19212","19","19212","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","09/12/1993","F","CORINTO","CORINTO","COLOMBIA","COLOMBIA","N","Cuatro","Educación profesional completa","Técnica o tecnológica completa","Estrato 3","Cinco","Si","Si","Si","Si","A-","41","36","","","",""
"20112","TI","SB11201120425568","URBANO","N","A","ACADÉMICO","119001000575","119001000575","19","19001","117242","CAUCA","MIXTO","TARDE","POPAYÁN","OFICIAL","INSTITUCION EDUCATIVA CARLOS M SIMMONDS","SEDE CARLOS M. SIMMONDS","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","08/11/1994","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","Secundaria (Bachillerato) incompleta","No sabe","Estrato 1","Tres","No","No","No","No","A1","43","46","","","",""
"20172","TI","SB11201720522193","URBANO","N","A","ACADÉMICO","319001004979","319001004979","19","19001","169409","CAUCA","MIXTO","MAÑANA","POPAYAN","NO OFICIAL","INSTITUTO DE ENSEÑANZA Y CAPACITACION TECNICA DEL CAUCA","INSTITUTO DE ENSEÑANZA Y CAPACITACION TECNICA DEL CAUCA - SEDE PRINCIPAL","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","31/08/1999","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Primaria completa","Primaria completa","Estrato 3","3 a 4","No","Si","Si","Si","A1","52","61","53","58","58","285"
"20102","TI","SB11201020437396","URBANO","N","A","TÉCNICO","119698000101","119698000101","19","19698","007484","CAUCA","MIXTO","MAÑANA","SANTANDER DE QUILICHAO","OFICIAL","INSTITUCION EDUCATIVA INSTITUTO TECNICO DE SANTANDER DE QUILICHAO","INSTITUTO TECNICO DE SANTANDER DE QUILICHAO (sede principal)","S","19","19698","19","19698","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","31/01/1994","M","SANTANDER DE QUILICHAO","SANTANDER DE QUILICHAO","COLOMBIA","COLOMBIA","N","Dos","Secundaria (Bachillerato) incompleta","Educación profesional completa","Estrato 3","Cuatro","No","Si","No","No","A1","54.45","48.09","","","",""
"20194","TI","SB11201940056885","URBANO","N","A","TÉCNICO","119212000369","119212000369","19","19212","030387","CAUCA","MIXTO","COMPLETA","CORINTO","OFICIAL","INSTITUCION EDUCATIVA INCODELCA","INSTITUTO COMERCIAL DEL CAUCA INCODELCA (sede principal)","S","19","19212","19","19212","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","20/06/2002","F","CORINTO","CORINTO","COLOMBIA","COLOMBIA","N","Tres","Primaria completa","Primaria incompleta","Estrato 1","5 a 6","No","No","No","No","A1","51","59","57","50","56","276"
"20194","TI","SB11201940056885","URBANO","N","A","TÉCNICO","119212000369","119212000369","19","19212","030387","CAUCA","MIXTO","COMPLETA","CORINTO","OFICIAL","INSTITUCION EDUCATIVA INCODELCA","INSTITUTO COMERCIAL DEL CAUCA INCODELCA (sede principal)","S","19","19212","19","19212","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","20/06/2002","F","CORINTO","CORINTO","COLOMBIA","COLOMBIA","N","Tres","Primaria completa","Primaria incompleta","Estrato 1","5 a 6","No","No","No","No","A1","51","59","57","50","56","276"
"20194","TI","SB11201940197926","RURAL","N","A","TÉCNICO","319256002686","319256002686","19","19256","074567","CAUCA","MIXTO","COMPLETA","EL TAMBO","NO OFICIAL","INSTITUTO TECNICO AGROPECUARIO Y FORESTAL SMURFIT CARTON DE","INSTITUTO TECNICO AGROPECUARIO Y FORESTAL SMURFIT CARTON DE","S","19","19256","19","19256","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","07/05/2003","F","EL TAMBO","EL TAMBO","COLOMBIA","COLOMBIA","N","Uno","Secundaria (Bachillerato) incompleta","Primaria incompleta","Estrato 1","5 a 6","No","No","No","No","A-","45","35","57","50","53","242"
"20194","TI","SB11201940197926","RURAL","N","A","TÉCNICO","319256002686","319256002686","19","19256","074567","CAUCA","MIXTO","COMPLETA","EL TAMBO","NO OFICIAL","INSTITUTO TECNICO AGROPECUARIO Y FORESTAL SMURFIT CARTON DE","INSTITUTO TECNICO AGROPECUARIO Y FORESTAL SMURFIT CARTON DE","S","19","19256","19","19256","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","07/05/2003","F","EL TAMBO","EL TAMBO","COLOMBIA","COLOMBIA","N","Uno","Secundaria (Bachillerato) incompleta","Primaria incompleta","Estrato 1","5 a 6","No","No","No","No","A-","45","35","57","50","53","242"
"20142","TI","SB11201420349398","URBANO","N","A","TÉCNICO","119256000285","119256000285","19","19256","095539","CAUCA","MIXTO","MAÑANA","EL TAMBO","OFICIAL","I.E. POLITECNICO FRANCISCO DE PAULA SANTANDER","I.E. POLITECNICO FRANCISCO DE PAULA SANTANDER - SEDE PRINCIPAL","S","19","19256","19","19256","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","13/11/1996","F","EL TAMBO","EL TAMBO","COLOMBIA","COLOMBIA","N","Tres","Primaria completa","Secundaria (Bachillerato) incompleta","Estrato 1","Siete","No","Si","No","No","A-","48","45","57","44","57","253"
"20162","TI","SB11201620258480","RURAL","","A","ACADÉMICO","219821000485","219821000485","19","19821","197012","CAUCA","MIXTO","COMPLETA","TORIBIO","OFICIAL","INSTITUCIÓN EDUCATIVA LA PLAYA","C.E. LA PLAYA - SEDE PRINCIPAL","S","19","19698","19","19821","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","20/09/1999","M","SANTANDER DE QUILICHAO","TORIBÍO","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","No sabe","Estrato 1","Tres","No","No","No","No","A1","53","43","51","53","53","251"
"20162","TI","SB11201620522762","RURAL","N","A","TÉCNICO","219137001162","219137001162","19","19137","065870","CAUCA","MIXTO","MAÑANA","CALDONO","OFICIAL","INSTITUCION EDUCATIVA EMPRESARIAL CERRO ALTO (ANTES I E COMERCIAL CERRO ALTO)","INSTITUTO COMERCIAL CERRO ALTO","S","19","19698","19","19137","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","22/05/1999","F","SANTANDER DE QUILICHAO","CALDONO","COLOMBIA","COLOMBIA","N","Tres","Primaria incompleta","Primaria completa","Estrato 1","Cinco","No","Si","No","No","A-","34","39","31","36","44","185"
"20194","TI","SB11201940004404","URBANO","N","A","ACADÉMICO","319001003379","319001003379","19","19001","100388","CAUCA","MIXTO","MAÑANA","POPAYÁN","NO OFICIAL","LICEO BELLO HORIZONTE","LICEO BELLO HORIZONTE","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","11/02/2002","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","Secundaria (Bachillerato) incompleta","Estrato 1","5 a 6","No","Si","No","No","A-","31","66","50","49","55","266"
"20194","TI","SB11201940004404","URBANO","N","A","ACADÉMICO","319001003379","319001003379","19","19001","100388","CAUCA","MIXTO","MAÑANA","POPAYÁN","NO OFICIAL","LICEO BELLO HORIZONTE","LICEO BELLO HORIZONTE","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","11/02/2002","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","Secundaria (Bachillerato) incompleta","Estrato 1","5 a 6","No","Si","No","No","A-","31","66","50","49","55","266"
"20162","CC","SB11201620456222","RURAL","","A","TÉCNICO","219473000590","219473000590","19","19473","155929","CAUCA","MIXTO","MAÑANA","MORALES","OFICIAL","INSTITUCION EDUCATIVA INDIGENA CHIMBORAZO","CENTRO DOCENTE CHIMBORAZO","S","19","19548","19","19473","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","27/03/1997","F","PIENDAMÓ - TUNÍA","MORALES","COLOMBIA","COLOMBIA","N","Cuatro","Primaria incompleta","Primaria incompleta","Estrato 1","Seis","No","No","No","No","A-","41","33","34","33","28","164"
"20102","CC","SB11201020438465","RURAL","N","A","TÉCNICO","419698002329","419698002329","19","19698","073528","CAUCA","MIXTO","COMPLETA","SANTANDER DE QUILICHAO","OFICIAL","INST TEC AGROP E INDUST JUAN TAMA","INSTITUTO TECNICO AGROPECUARIO JUAN TAMA","S","19","19698","19","19698","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","24/01/1992","F","SANTANDER DE QUILICHAO","SANTANDER DE QUILICHAO","COLOMBIA","COLOMBIA","N","Cuatro","Primaria incompleta","Primaria incompleta","Estrato 1","Seis","No","No","No","Si","A-","43.53","45.38","","","",""
"20151","TI","SB11201510038296","URBANO","N","B","ACADÉMICO","319001000051","319001000051","19","19001","118802","CAUCA","MIXTO","MAÑANA","POPAYAN","NO OFICIAL","COL TECNICO COMFACAUCA","COLTECNICO COMFACAUCA","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","05/06/1997","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Cuatro","Postgrado","Educación profesional completa","Estrato 5","Cinco","Si","Si","Si","Si","A1","50","59","65","59","58","297"
"20194","TI","SB11201940050338","URBANO","N","A","ACADÉMICO","119001000052","119001000052","19","19001","227546","CAUCA","FEMENINO","UNICA","POPAYÁN","OFICIAL","NUESTRA SEÑORA DEL CARMEN","SEDE NUESTRA SEÑORA DEL CARMEN","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","19/08/2003","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Cuatro","Educación profesional completa","Educación profesional completa","Estrato 1","5 a 6","No","Si","Si","Si","A2","61","60","64","63","75","326"
"20194","TI","SB11201940050338","URBANO","N","A","ACADÉMICO","119001000052","119001000052","19","19001","227546","CAUCA","FEMENINO","UNICA","POPAYÁN","OFICIAL","NUESTRA SEÑORA DEL CARMEN","SEDE NUESTRA SEÑORA DEL CARMEN","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","19/08/2003","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Cuatro","Educación profesional completa","Educación profesional completa","Estrato 1","5 a 6","No","Si","Si","Si","A2","61","60","64","63","75","326"
"20132","CC","SB11201320288188","URBANO","N","A","ACADÉMICO","119001000575","119001000575","19","19001","117242","CAUCA","MIXTO","TARDE","POPAYÁN","OFICIAL","INSTITUCION EDUCATIVA CARLOS M SIMMONDS","SEDE CARLOS M. SIMMONDS","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","13/09/1994","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Primaria incompleta","Primaria incompleta","Estrato 1","Nueve","No","Si","Si","No","A-","42","33","","","",""
"20172","TI","SB11201720406974","URBANO","N","A","ACADÉMICO","119001000486","119001000486","19","19001","227637","CAUCA","MIXTO","TARDE","POPAYAN","OFICIAL","INSTITUCION EDUCATIVA GABRIELA MISTRAL","SEDE GABRIELA MISTRAL","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","18/03/1999","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Cuatro","Primaria incompleta","Primaria incompleta","Estrato 3","9 o más","No","Si","No","No","A-","42","38","40","48","37","204"
"20172","CC","SB11201720337938","RURAL","N","A","TÉCNICO","219364000440","219364000440","19","19364","102970","CAUCA","MIXTO","COMPLETA","JAMBALO","OFICIAL","INSTITUCION EDUCATIVA DE FORMACION INTEGRAL MARDEN ARNULFO BETANCUR ZONA BAJA","CENT DE FORM INTEGRAL MARDEN ARNULFO BETANCUR ( ANT SIGLO21)","S","19","19698","19","19364","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","30/12/2000","M","SANTANDER DE QUILICHAO","JAMBALÓ","COLOMBIA","COLOMBIA","N","Dos","Secundaria (Bachillerato) incompleta","Primaria completa","Estrato 1","9 o más","No","No","No","No","A-","33","45","36","49","51","222"
"20102","TI","SB11201020436331","RURAL","N","A","TÉCNICO","219743001062","219743001062","19","19743","070201","CAUCA","MIXTO","MAÑANA","SILVIA","OFICIAL","I.E. DE USENDA","MARINA BELTRAN DE USENDA (SEDE PRINCIPAL)","S","19","19548","19","19743","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","29/09/1992","F","PIENDAMÓ - TUNÍA","SILVIA","COLOMBIA","COLOMBIA","N","Tres","Primaria incompleta","Primaria incompleta","Estrato 1","Tres","No","No","No","No","A-","34.94","45.38","","","",""
"20172","TI","SB11201720442188","RURAL","","A","ACADÉMICO","219760000193","219760000193","19","19760","135707","CAUCA","MIXTO","MAÑANA","SOTARA (PAISPAMBA)","OFICIAL","INSTITUCIÓN EDUCATIVA EL CRUCERO","EL CRUCERO (sede principal)","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","06/07/2000","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Seis o mas","Primaria incompleta","Primaria incompleta","Estrato 1","5 a 6","Si","No","No","No","A-","38","50","41","50","46","230"
"20162","TI","SB11201620054176","URBANO","N","A","TÉCNICO","119001000192","119001000192","19","19001","065805","CAUCA","MIXTO","TARDE","POPAYAN","OFICIAL","INSTITUCION EDUCATIVA COMERCIAL DEL NORTE","SEDE COMERCIAL DEL NORTE","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","06/08/1999","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Seis","Secundaria (Bachillerato) completa","Técnica o tecnológica incompleta","Estrato 1","Cuatro","Si","Si","Si","Si","A2","64","56","53","58","54","279"
"20194","TI","SB11201940026635","URBANO","N","A","ACADÉMICO","119455000111","119455000111","19","19455","007377","CAUCA","MIXTO","MAÑANA","MIRANDA","OFICIAL","INSTITUCION EDUCATIVA LEOPOLDO PIZARRO GONZALEZ","LEOPOLDO PIZARRO GONZALEZ (sede principal)","S","19","19455","19","19455","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","24/05/2002","F","MIRANDA","MIRANDA","COLOMBIA","COLOMBIA","N","Tres","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Estrato 2","3 a 4","No","Si","No","Si","A2","64","68","45","58","55","285"
"20194","TI","SB11201940026635","URBANO","N","A","ACADÉMICO","119455000111","119455000111","19","19455","007377","CAUCA","MIXTO","MAÑANA","MIRANDA","OFICIAL","INSTITUCION EDUCATIVA LEOPOLDO PIZARRO GONZALEZ","LEOPOLDO PIZARRO GONZALEZ (sede principal)","S","19","19455","19","19455","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","24/05/2002","F","MIRANDA","MIRANDA","COLOMBIA","COLOMBIA","N","Tres","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Estrato 2","3 a 4","No","Si","No","Si","A2","64","68","45","58","55","285"
"20194","CC","SB11201940327625","URBANO","N","A","ACADÉMICO","319142001108","319142001108","19","19142","089540","CAUCA","MIXTO","SABATINA","CALOTO","NO OFICIAL","COLEGIO PARA JOVENES Y ADULTOS JUAN PABLO II - COLJAPA","COLEGIO PARA JOVENES Y ADULTOS JUAN PABLO II - COLJAPA","S","19","19142","19","19821","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","19/03/1996","M","CALOTO","TORIBÍO","COLOMBIA","COLOMBIA","N","Uno","Primaria incompleta","Primaria incompleta","Estrato 2","5 a 6","No","No","No","No","A-","26","28","30","26","37","150"
"20194","CC","SB11201940327625","URBANO","N","A","ACADÉMICO","319142001108","319142001108","19","19142","089540","CAUCA","MIXTO","SABATINA","CALOTO","NO OFICIAL","COLEGIO PARA JOVENES Y ADULTOS JUAN PABLO II - COLJAPA","COLEGIO PARA JOVENES Y ADULTOS JUAN PABLO II - COLJAPA","S","19","19142","19","19821","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","19/03/1996","M","CALOTO","TORIBÍO","COLOMBIA","COLOMBIA","N","Uno","Primaria incompleta","Primaria incompleta","Estrato 2","5 a 6","No","No","No","No","A-","26","28","30","26","37","150"
"20112","TI","SB11201120426575","RURAL","N","A","ACADÉMICO","219256000247","219256000247","19","19256","140939","CAUCA","MIXTO","MAÑANA","EL TAMBO","OFICIAL","I.E. AGROPECUARIA URIBE","URIBE (sede principal)","S","19","19001","19","19256","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","14/03/1994","M","POPAYÁN","EL TAMBO","COLOMBIA","COLOMBIA","N","Tres","Primaria completa","Primaria incompleta","Estrato 1","Seis","No","No","No","No","A-","39","48","","","",""
"20141","TI","SB11201410044923","URBANO","N","B","ACADÉMICO","319001000329","319001000329","19","19001","039180","CAUCA","FEMENINO","COMPLETA","POPAYAN","NO OFICIAL","COL NUESTRA SEÑORA DE BETHLEM","COL NUESTRA SEÑORA DE BETHLEM","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","25/04/1998","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","Educación profesional incompleta","Secundaria (Bachillerato) completa","Estrato 3","Cuatro","No","Si","No","Si","A-","42","55","","","",""
"20131","TI","SB11201310004538","URBANO","N","B","TÉCNICO/ACADÉMICO","319001002054","319001002054","19","19001","039461","CAUCA","MASCULINO","COMPLETA","POPAYÁN","NO OFICIAL","SEMINARIO MENOR ARQUIDIOCESANO","SEMINARIO MENOR ARQUIDIOCESANO","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","13/12/1996","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","Educación profesional completa","Postgrado","Estrato 4","Tres","Si","Si","Si","Si","B1","70","54","","","",""
